orden_id,cliente_id,fecha_orden,canal,monto_orden
O004056,209,2024-11-05,Fuerza Comercial,474.22
O004057,154,2025-12-17,Online,496.59
O004058,15,2024-07-02,Partners,737.53
O004059,1026,2024-10-05,Online,359.4
O004060,148,2024-09-28,Fuerza Comercial,902.66
O004061,208,2024-10-02,Online,413.03
O004062,497,2025-08-15,Fuerza Comercial,533.51
O004063,912,2025-06-18,Fuerza Comercial,451.89
O004064,486,2024-04-14,Fuerza Comercial,260.95
O004065,398,2025-10-07,Online,456.29
O004066,436,2024-12-22,Online,822.37
O004067,387,2025-06-04,Online,949.06
O004068,1130,2024-05-03,Partners,434.86
O004069,727,2024-08-14,Fuerza Comercial,406.34
O004070,117,2024-02-09,Online,136.88
O004071,72,2025-02-25,Partners,802.15
O004072,207,2024-02-10,Fuerza Comercial,399.19
O004073,974,2024-02-22,Fuerza Comercial,486.55
O004074,91,2024-08-16,Online,98.11
O004075,472,2024-07-20,Online,210.89
O004076,496,2024-09-23,Online,1269.63
O004077,5,2024-10-13,Fuerza Comercial,333.13
O004078,1111,2024-01-14,Online,274.92
O004079,213,2024-08-01,Online,
O004080,557,2025-01-06,Fuerza Comercial,232.6
O004081,592,2024-12-22,Online,433.51
O004082,352,2024-12-22,Fuerza Comercial,258.27
O004083,328,2025-11-25,Online,326.89
O004084,16,2025-11-18,Partners,510.3
O004085,726,2024-03-13,Online,266.84
O004086,263,2025-08-10,Fuerza Comercial,379.77
O004087,463,2024-04-13,Fuerza Comercial,658.06
O004088,1096,2024-03-11,Online,262.74
O004089,1060,2024-09-17,Online,394.85
O004090,220,2024-03-24,Fuerza Comercial,489.76
O004091,502,2025-03-26,Partners,671.93
O004092,943,2025-01-26,Fuerza Comercial,116.07
O004093,1074,2025-01-31,Online,495.04
O004094,288,2025-01-19,Fuerza Comercial,535.23
O004095,179,2024-09-05,Fuerza Comercial,608.3
O004096,312,2024-01-24,Online,276.78
O004097,122,2025-07-14,Online,339.59
O004098,1155,2025-07-02,Fuerza Comercial,530.54
O004099,199,2025-12-19,Partners,261.76
O004100,1008,2024-07-13,Fuerza Comercial,317.2
O004101,1042,2024-09-25,Online,350.27
O004102,954,2025-12-17,Fuerza Comercial,1362.5
O004103,258,2025-05-12,Partners,1197.77
O004104,985,2025-03-19,Online,519.57
O004105,1004,2025-05-14,Fuerza Comercial,461.84
O004106,737,2025-08-08,Fuerza Comercial,560.98
O004107,633,2024-09-23,Online,225.11
O004108,196,2025-08-21,Fuerza Comercial,174.34
O004109,513,2024-09-12,Online,696.47
O004110,679,2025-06-18,Fuerza Comercial,428.95
O004111,291,2025-11-25,Partners,507.79
O004112,263,2025-09-02,Fuerza Comercial,325.11
O004113,696,2024-07-07,Online,300.44
O004114,493,2024-07-26,Online,319.25
O004115,499,2024-04-08,Online,395.98
O004116,984,2024-09-08,Online,148.79
O004117,831,2024-11-27,Fuerza Comercial,555.64
O004118,576,2025-12-18,Online,853.79
O004119,441,2025-11-22,Fuerza Comercial,217.18
O004120,163,2024-12-11,Fuerza Comercial,360.28
O004121,469,2024-07-06,Fuerza Comercial,551.62
O004122,959,2024-11-13,Fuerza Comercial,436.99
O004123,215,2025-05-10,Fuerza Comercial,850.56
O004124,42,2024-07-18,Online,222.43
O004125,444,2025-02-24,Fuerza Comercial,681.34
O004126,530,2024-03-20,Partners,655.66
O004127,833,2025-01-09,Online,398.74
O004128,1093,2025-12-12,Online,986.46
O004129,321,2025-01-11,Online,382.29
O004130,1159,2024-04-27,Fuerza Comercial,134.16
O004131,390,2025-10-22,Fuerza Comercial,764.8
O004132,771,2024-11-01,Online,395.96
O004133,187,2025-01-09,Partners,458.56
O004134,1056,2025-12-30,Online,804.36
O004135,101,2025-09-07,Online,359.05
O004136,1057,2025-12-24,Fuerza Comercial,661.5
O004137,987,2024-07-24,Partners,342.58
O004138,1180,2024-06-12,Online,1112.1
O004139,256,2024-08-15,Fuerza Comercial,437.08
O004140,1016,2025-10-08,Online,736.38
O004141,981,2024-06-18,Online,457.6
O004142,904,2025-08-22,Online,451.6
O004143,1111,2024-07-18,Online,241.7
O004144,731,2025-12-14,Online,215.53
O004145,362,2025-10-07,Fuerza Comercial,400.11
O004146,1047,2024-02-29,Partners,594.94
O004147,1170,2025-06-03,Partners,946.47
O004148,828,2024-08-20,Online,223.56
O004149,543,2025-10-13,Online,353.01
O004150,515,2025-07-10,Partners,486.53
O004151,968,2025-11-03,Partners,504.5
O004152,437,2024-12-05,Fuerza Comercial,555.67
O004153,1046,2025-04-08,Fuerza Comercial,321.48
O004154,209,2025-02-27,Online,342.13
O004155,253,2024-09-11,Fuerza Comercial,664.51
O004156,336,2025-11-21,Online,610.78
O004157,184,2024-07-07,Fuerza Comercial,241.14
O004158,536,2025-12-17,Fuerza Comercial,295.3
O004159,290,2024-03-30,Online,506.88
O004160,273,2024-06-01,Partners,338.49
O004161,437,2024-04-30,Online,485.5
O004162,122,2025-10-05,Fuerza Comercial,1060.34
O004163,179,2024-12-22,Fuerza Comercial,200.3
O004164,1109,2024-08-24,Online,74.65
O004165,656,2025-01-06,Fuerza Comercial,1383.64
O004166,1037,2024-08-22,Fuerza Comercial,206.36
O004167,339,2025-05-13,Fuerza Comercial,299.02
O004168,278,2025-03-04,Partners,590.95
O004169,371,2025-03-14,Fuerza Comercial,742.23
O004170,829,2025-09-29,Fuerza Comercial,386.59
O004171,518,2024-07-19,Fuerza Comercial,673.08
O004172,1057,2024-03-28,Fuerza Comercial,557.35
O004173,699,2025-09-23,Online,539.11
O004174,513,2024-07-16,Online,290.8
O004175,773,2024-01-25,Online,345.75
O004176,1046,2025-09-29,Fuerza Comercial,417.74
O004177,1071,2024-04-18,Fuerza Comercial,268.17
O004178,1099,2024-11-18,Online,130.35
O004179,548,2024-10-26,Online,333.33
O004180,42,2024-07-28,Online,542.6
O004181,41,2024-09-20,Fuerza Comercial,328.35
O004182,857,2025-11-06,Fuerza Comercial,180.42
O004183,1112,2025-11-13,Partners,403.0
O004184,833,2025-12-26,Partners,591.86
O004185,909,2025-11-27,Online,727.94
O004186,951,2025-07-30,Fuerza Comercial,305.95
O004187,1167,2025-01-25,Fuerza Comercial,212.44
O004188,153,2025-01-27,Online,288.99
O004189,245,2025-08-11,Online,166.17
O004190,124,2025-01-18,Fuerza Comercial,537.58
O004191,354,2025-02-05,Online,601.39
O004192,985,2025-05-25,Partners,396.04
O004193,292,2024-04-29,Fuerza Comercial,686.63
O004194,1080,2025-03-15,Fuerza Comercial,487.05
O004195,673,2024-10-27,Online,598.51
O004196,1150,2024-03-14,Online,718.96
O004197,1089,2024-07-01,Online,303.28
O004198,645,2025-02-09,Online,234.45
O004199,60,2024-07-26,Partners,521.02
O004200,566,2025-09-14,Partners,723.72
O004201,1064,2025-12-16,Fuerza Comercial,435.47
O004202,256,2025-05-16,Fuerza Comercial,659.34
O004203,347,2025-09-18,Fuerza Comercial,263.37
O004204,136,2024-03-21,Online,397.23
O004205,195,2025-04-03,Fuerza Comercial,305.09
O004206,955,2025-05-12,Fuerza Comercial,471.22
O004207,666,2024-03-08,Fuerza Comercial,525.4
O004208,775,2024-01-26,Fuerza Comercial,210.38
O004209,532,2024-04-25,Online,368.9
O004210,1114,2025-06-21,Fuerza Comercial,382.85
O004211,116,2024-05-30,Fuerza Comercial,209.03
O004212,303,2024-12-11,Online,370.7
O004213,505,2025-01-22,Fuerza Comercial,1163.94
O004214,614,2024-02-24,Fuerza Comercial,675.63
O004215,480,2025-10-01,Fuerza Comercial,164.76
O004216,127,2025-10-12,Partners,571.11
O004217,567,2025-08-21,Online,174.22
O004218,1130,2025-08-03,Partners,544.94
O004219,370,2025-07-23,Partners,307.66
O004220,101,2024-03-28,Online,176.96
O004221,318,2025-12-09,Online,235.66
O004222,614,2024-08-17,Online,364.72
O004223,1119,2025-09-14,Online,623.77
O004224,693,2024-06-22,Online,149.57
O004225,890,2025-08-01,Fuerza Comercial,449.71
O004226,34,2025-03-25,Partners,433.76
O004227,137,2025-12-21,Online,492.5
O004228,382,2024-03-25,Fuerza Comercial,356.93
O004229,101,2025-08-01,Partners,
O004230,393,2025-07-07,Online,1112.58
O004231,427,2025-01-28,Fuerza Comercial,497.24
O004232,319,2025-05-15,Fuerza Comercial,443.08
O004233,1105,2024-09-08,Fuerza Comercial,248.35
O004234,711,2024-04-17,Online,199.85
O004235,535,2024-12-09,Partners,826.48
O004236,127,2025-02-03,Online,546.43
O004237,473,2025-10-08,Fuerza Comercial,228.72
O004238,920,2024-10-06,Online,445.75
O004239,1033,2025-03-17,Online,204.32
O004240,1154,2024-06-21,Online,516.81
O004241,382,2025-01-20,Online,866.28
O004242,1144,2024-11-30,Partners,539.3
O004243,152,2024-03-22,Fuerza Comercial,225.5
O004244,806,2025-11-12,Fuerza Comercial,648.72
O004245,774,2024-11-06,Online,319.08
O004246,363,2025-05-12,Partners,559.8
O004247,684,2024-09-05,Online,816.87
O004248,805,2024-01-21,Online,262.08
O004249,419,2025-07-24,Fuerza Comercial,671.04
O004250,550,2024-05-18,Fuerza Comercial,268.92
O004251,208,2025-11-19,Fuerza Comercial,156.9
O004252,684,2025-05-05,Online,634.32
O004253,931,2025-01-19,Fuerza Comercial,408.54
O004254,448,2024-06-04,Fuerza Comercial,446.01
O004255,740,2025-08-29,Online,787.17
O004256,6,2024-09-23,Partners,600.63
O004257,950,2024-12-30,Online,324.84
O004258,394,2025-08-03,Online,542.23
O004259,138,2025-09-22,Fuerza Comercial,834.83
O004260,980,2025-08-29,Online,655.67
O004261,492,2024-08-27,Fuerza Comercial,801.98
O004262,1016,2025-12-19,Online,262.98
O004263,401,2024-02-12,Online,174.4
O004264,1062,2024-12-12,Online,405.21
O004265,460,2025-03-15,Online,431.91
O004266,560,2025-06-09,Fuerza Comercial,746.47
O004267,409,2024-11-26,Online,587.0
O004268,445,2024-09-02,Fuerza Comercial,461.81
O004269,378,2025-03-21,Online,543.57
O004270,849,2024-03-27,Online,352.87
O004271,625,2025-01-15,Online,1044.15
O004272,79,2025-08-06,Fuerza Comercial,669.47
O004273,1120,2025-08-10,Online,158.0
O004274,172,2024-09-12,Online,827.1
O004275,892,2025-09-24,Fuerza Comercial,452.38
O004276,201,2025-01-30,Online,524.23
O004277,1125,2024-05-04,Online,403.58
O004278,797,2024-06-14,Online,646.8
O004279,250,2024-05-22,Partners,396.97
O004280,214,2024-04-11,Online,367.13
O004281,1076,2025-06-13,Partners,310.8
O004282,504,2024-08-22,Fuerza Comercial,482.72
O004283,999,2025-09-10,Online,542.12
O004284,222,2025-10-21,Online,250.8
O004285,832,2024-10-29,Online,240.89
O004286,286,2024-03-08,Fuerza Comercial,135.39
O004287,983,2025-10-15,Online,622.28
O004288,270,2024-08-05,Online,464.06
O004289,1178,2025-09-09,Online,431.61
O004290,936,2024-08-26,Fuerza Comercial,386.49
O004291,282,2024-07-31,Online,164.15
O004292,1165,2024-05-22,Fuerza Comercial,437.47
O004293,759,2024-10-27,Fuerza Comercial,444.61
O004294,629,2024-04-14,Online,390.22
O004295,274,2025-08-21,Partners,286.77
O004296,975,2025-07-25,Fuerza Comercial,192.98
O004297,637,2025-07-18,Fuerza Comercial,568.22
O004298,186,2024-05-02,Partners,562.19
O004299,950,2025-07-02,Partners,532.15
O004300,821,2024-09-16,Online,291.32
O004301,939,2024-06-07,Fuerza Comercial,807.63
O004302,468,2025-03-05,Fuerza Comercial,135.48
O004303,1019,2024-03-15,Fuerza Comercial,531.7
O004304,1115,2025-11-24,Online,674.63
O004305,451,2024-01-15,Fuerza Comercial,406.78
O004306,59,2024-10-05,Online,488.99
O004307,448,2024-03-04,Online,190.48
O004308,565,2025-04-29,Online,675.45
O004309,966,2024-09-20,Fuerza Comercial,668.58
O004310,832,2025-01-19,Online,151.06
O004311,265,2025-03-29,Online,452.24
O004312,56,2024-10-13,Partners,740.08
O004313,1120,2024-12-20,Partners,519.88
O004314,331,2025-09-18,Fuerza Comercial,20.93
O004315,7,2024-05-01,Online,793.36
O004316,782,2025-12-13,Partners,104.29
O004317,457,2025-01-10,Fuerza Comercial,1250.09
O004318,124,2024-07-21,Fuerza Comercial,531.31
O004319,627,2025-05-13,Online,683.67
O004320,1168,2024-09-05,Online,228.81
O004321,1011,2025-03-21,Online,135.61
O004322,1008,2024-07-12,Online,378.33
O004323,180,2024-01-26,Fuerza Comercial,793.44
O004324,700,2025-09-26,Fuerza Comercial,411.9
O004325,373,2024-06-05,Online,791.66
O004326,692,2024-06-19,Fuerza Comercial,607.02
O004327,808,2024-03-17,Fuerza Comercial,275.89
O004328,303,2025-04-10,Fuerza Comercial,750.15
O004329,658,2024-01-09,Online,449.32
O004330,11,2024-05-03,Online,299.57
O004331,941,2024-01-28,Fuerza Comercial,714.98
O004332,277,2024-07-14,Fuerza Comercial,406.63
O004333,1062,2025-11-03,Partners,347.44
O004334,725,2024-09-14,Online,504.37
O004335,351,2025-11-10,Fuerza Comercial,1046.52
O004336,1121,2025-07-24,Partners,369.26
O004337,912,2025-12-06,Partners,325.15
O004338,59,2025-07-31,Fuerza Comercial,540.98
O004339,377,2025-10-26,Fuerza Comercial,577.68
O004340,923,2025-05-02,Fuerza Comercial,159.52
O004341,671,2024-05-29,Fuerza Comercial,318.91
O004342,579,2025-10-01,Online,1155.23
O004343,1083,2024-04-29,Online,120.44
O004344,1151,2025-06-03,Online,200.13
O004345,484,2025-02-17,Fuerza Comercial,917.07
O004346,449,2024-08-03,Online,548.55
O004347,1168,2024-02-22,Online,463.84
O004348,522,2025-05-31,Online,456.25
O004349,1001,2025-05-06,Online,559.66
O004350,444,2025-07-15,Partners,213.29
O004351,500,2024-01-31,Online,50.06
O004352,330,2024-04-13,Online,313.0
O004353,1143,2025-08-22,Online,392.79
O004354,48,2024-01-19,Fuerza Comercial,463.93
O004355,911,2025-05-22,Fuerza Comercial,730.88
O004356,41,2025-06-06,Partners,481.46
O004357,722,2025-11-06,Fuerza Comercial,445.38
O004358,1023,2025-03-04,Fuerza Comercial,924.45
O004359,1006,2024-06-21,Fuerza Comercial,159.27
O004360,921,2025-06-23,Fuerza Comercial,415.99
O004361,947,2025-09-19,Online,295.29
O004362,543,2024-01-24,Fuerza Comercial,661.83
O004363,95,2024-05-12,Online,214.28
O004364,372,2024-09-14,Online,683.67
O004365,519,2025-09-12,Fuerza Comercial,549.94
O004366,1051,2024-07-27,Fuerza Comercial,584.45
O004367,965,2024-04-16,Fuerza Comercial,233.28
O004368,1040,2025-04-15,Fuerza Comercial,222.31
O004369,1026,2025-05-02,Online,312.13
O004370,260,2025-02-11,Online,370.41
O004371,762,2024-05-21,Fuerza Comercial,189.42
O004372,673,2025-08-24,Fuerza Comercial,464.58
O004373,971,2024-02-06,Online,713.1
O004374,945,2025-08-12,Online,623.25
O004375,1185,2025-02-10,Fuerza Comercial,470.14
O004376,396,2024-04-13,Fuerza Comercial,259.54
O004377,797,2024-09-02,Online,434.37
O004378,828,2024-03-20,Online,703.75
O004379,999,2024-07-15,Partners,280.28
O004380,24,2025-05-08,Online,445.81
O004381,663,2024-07-11,Online,891.64
O004382,1032,2025-03-24,Online,540.15
O004383,398,2024-07-10,Online,284.95
O004384,269,2025-01-31,Partners,175.75
O004385,353,2025-07-02,Fuerza Comercial,613.78
O004386,848,2025-07-10,Online,451.13
O004387,575,2024-06-24,Online,717.68
O004388,1031,2024-03-07,Online,481.85
O004389,982,2024-11-02,Online,429.96
O004390,99,2025-10-28,Fuerza Comercial,527.59
O004391,476,2025-08-05,Online,722.59
O004392,255,2024-08-12,Partners,348.48
O004393,86,2025-11-12,Online,217.99
O004394,468,2024-12-27,Online,688.62
O004395,442,2025-04-19,Online,373.56
O004396,832,2024-09-28,Online,258.02
O004397,740,2025-09-09,Fuerza Comercial,296.95
O004398,779,2025-08-20,Fuerza Comercial,491.84
O004399,737,2024-07-17,Online,245.94
O004400,872,2024-01-05,Online,253.63
O004401,72,2025-01-05,Online,468.0
O004402,360,2024-02-28,Fuerza Comercial,307.49
O004403,571,2025-03-27,Online,529.48
O004404,480,2025-06-02,Online,960.6
O004405,263,2025-06-13,Online,234.07
O004406,127,2024-09-25,Online,836.95
O004407,667,2025-11-10,Fuerza Comercial,342.48
O004408,1158,2024-07-09,Partners,336.7
O004409,928,2024-11-06,Fuerza Comercial,870.95
O004410,986,2024-12-31,Fuerza Comercial,268.44
O004411,1,2024-01-23,Fuerza Comercial,182.65
O004412,977,2024-01-01,Fuerza Comercial,330.81
O004413,1191,2024-07-12,Partners,1021.91
O004414,591,2024-03-07,Fuerza Comercial,200.48
O004415,81,2025-08-27,Online,511.41
O004416,995,2025-08-24,Fuerza Comercial,1195.2
O004417,559,2024-04-29,Online,268.48
O004418,1174,2025-06-26,Fuerza Comercial,562.22
O004419,167,2025-02-08,Partners,371.94
O004420,144,2025-05-17,Partners,439.94
O004421,866,2024-05-22,Online,308.14
O004422,588,2025-07-01,Online,586.27
O004423,734,2025-11-02,Online,284.6
O004424,1112,2024-02-23,Partners,222.25
O004425,1051,2024-08-09,Fuerza Comercial,
O004426,1000,2025-02-06,Fuerza Comercial,418.55
O004427,814,2024-05-02,Fuerza Comercial,220.2
O004428,635,2024-08-01,Fuerza Comercial,318.77
O004429,881,2025-01-27,Online,335.31
O004430,139,2024-02-14,Online,442.16
O004431,741,2024-05-24,Online,595.93
O004432,1157,2025-07-15,Online,671.3
O004433,165,2025-12-26,Online,518.39
O004434,446,2025-04-15,Online,316.4
O004435,1037,2025-12-10,Fuerza Comercial,300.78
O004436,397,2024-10-20,Fuerza Comercial,417.41
O004437,666,2024-04-01,Online,464.5
O004438,831,2024-08-07,Online,481.15
O004439,823,2024-10-09,Partners,1225.97
O004440,489,2025-01-13,Online,80.55
O004441,458,2025-04-15,Partners,311.84
O004442,5,2025-03-03,Fuerza Comercial,293.56
O004443,180,2025-01-07,Fuerza Comercial,333.41
O004444,790,2024-11-30,Fuerza Comercial,347.02
O004445,499,2025-11-22,Fuerza Comercial,895.22
O004446,586,2024-06-13,Partners,583.34
O004447,564,2024-03-19,Fuerza Comercial,406.37
O004448,772,2024-07-28,Online,140.73
O004449,217,2024-01-01,Fuerza Comercial,386.53
O004450,459,2024-04-19,Fuerza Comercial,636.24
O004451,494,2024-06-21,Fuerza Comercial,793.55
O004452,118,2025-08-16,Fuerza Comercial,525.76
O004453,264,2025-07-02,Fuerza Comercial,528.92
O004454,247,2025-03-09,Partners,807.53
O004455,251,2025-07-30,Online,440.85
O004456,360,2024-07-31,Online,974.28
O004457,672,2025-03-22,Partners,308.35
O004458,1072,2025-05-07,Online,219.82
O004459,477,2024-03-17,Online,369.86
O004460,559,2025-09-25,Fuerza Comercial,585.47
O004461,577,2024-07-19,Online,601.98
O004462,1000,2024-01-26,Fuerza Comercial,281.84
O004463,144,2024-10-15,Fuerza Comercial,
O004464,28,2025-03-29,Online,616.23
O004465,1069,2024-06-22,Partners,690.67
O004466,1010,2024-04-04,Partners,117.79
O004467,971,2024-09-25,Online,617.47
O004468,107,2025-12-06,Online,736.62
O004469,818,2024-08-17,Online,423.52
O004470,344,2025-09-01,Fuerza Comercial,475.6
O004471,658,2024-11-06,Fuerza Comercial,1000.91
O004472,95,2024-05-23,Online,953.98
O004473,606,2024-02-23,Fuerza Comercial,711.65
O004474,41,2024-07-04,Fuerza Comercial,616.87
O004475,140,2025-09-09,Online,521.24
O004476,845,2025-02-03,Fuerza Comercial,164.54
O004477,924,2025-06-09,Fuerza Comercial,219.4
O004478,94,2024-12-04,Online,700.92
O004479,318,2024-08-28,Fuerza Comercial,503.08
O004480,556,2025-07-02,Partners,450.87
O004481,932,2024-01-25,Online,557.83
O004482,678,2025-12-12,Online,186.66
O004483,382,2025-01-27,Fuerza Comercial,465.38
O004484,1079,2024-10-20,Fuerza Comercial,637.89
O004485,358,2024-06-23,Partners,232.5
O004486,926,2025-03-29,Fuerza Comercial,64.89
O004487,938,2025-01-13,Online,893.07
O004488,841,2025-12-24,Fuerza Comercial,100.87
O004489,557,2024-07-26,Online,85.99
O004490,987,2024-10-19,Online,709.26
O004491,936,2024-09-01,Fuerza Comercial,429.44
O004492,611,2025-03-08,Online,558.21
O004493,307,2024-06-16,Online,516.92
O004494,347,2025-11-21,Partners,424.16
O004495,48,2025-08-18,Fuerza Comercial,566.53
O004496,239,2025-03-16,Partners,500.72
O004497,1031,2024-11-14,Partners,206.75
O004498,204,2024-04-08,Fuerza Comercial,754.33
O004499,502,2025-02-12,Fuerza Comercial,278.46
O004500,478,2024-01-20,Fuerza Comercial,312.96
O004501,9,2024-09-16,Partners,277.3
O004502,1,2025-09-17,Fuerza Comercial,388.76
O004503,828,2025-04-04,Online,712.37
O004504,400,2024-09-07,Partners,1215.18
O004505,324,2024-05-28,Online,560.67
O004506,976,2024-12-07,Fuerza Comercial,383.07
O004507,348,2024-08-15,Online,251.09
O004508,306,2024-01-16,Fuerza Comercial,653.67
O004509,881,2024-04-03,Online,355.57
O004510,694,2024-01-28,Online,280.55
O004511,1003,2024-10-29,Online,235.42
O004512,947,2024-05-26,Online,592.06
O004513,347,2025-01-26,Partners,884.22
O004514,1054,2025-07-16,Online,417.39
O004515,722,2024-02-08,Fuerza Comercial,744.15
O004516,24,2025-07-26,Online,196.79
O004517,522,2025-08-21,Online,182.73
O004518,319,2024-04-01,Online,614.92
O004519,395,2024-02-08,Fuerza Comercial,155.59
O004520,132,2024-03-04,Fuerza Comercial,346.23
O004521,244,2024-03-11,Partners,546.7
O004522,228,2025-08-16,Fuerza Comercial,717.92
O004523,177,2024-09-15,Fuerza Comercial,448.15
O004524,413,2024-10-18,Online,200.85
O004525,15,2024-04-11,Online,178.17
O004526,1161,2025-03-25,Partners,393.58
O004527,1082,2025-12-05,Partners,947.47
O004528,73,2024-06-18,Fuerza Comercial,556.87
O004529,43,2025-04-14,Online,528.14
O004530,264,2024-04-05,Partners,417.73
O004531,991,2025-06-17,Fuerza Comercial,448.4
O004532,675,2025-02-16,Online,760.86
O004533,656,2024-10-27,Online,820.5
O004534,299,2024-08-03,Fuerza Comercial,423.25
O004535,882,2024-10-07,Fuerza Comercial,523.74
O004536,495,2025-02-21,Fuerza Comercial,108.41
O004537,4,2024-05-31,Online,360.9
O004538,1137,2024-03-19,Online,531.22
O004539,626,2024-05-02,Fuerza Comercial,612.29
O004540,931,2024-01-03,Fuerza Comercial,622.83
