orden_id,metodo_pago,estado_pago,fecha_pago
O003998,Tarjeta,Pagado,2024-08-26
O003999,Tarjeta,Pagado,2025-05-03
O004000,Transferencia,Pagado,2025-03-15
O004001,Tarjeta,Pagado,2025-03-09
O004002,Tarjeta,Pagado,2025-07-13
O004003,PSE,Pagado,2024-12-13
O004004,Tarjeta,Pagado,2025-05-08
O004005,Transferencia,Pagado,2025-08-03
O004006,Efectivo,Pagado,2025-04-05
O004007,Tarjeta,Pagado,2024-07-28
O004008,Tarjeta,Pendiente,2025-06-16
O004009,Transferencia,Pagado,2025-03-06
O004010,Tarjeta,Pagado,2024-08-27
O004011,PSE,Pagado,2024-02-25
O004012,Tarjeta,Pagado,2024-11-29
O004013,Tarjeta,Pagado,2024-06-11
O004014,PSE,Pendiente,2024-03-02
O004015,PSE,Rechazado,2024-05-22
O004016,Efectivo,Pagado,2024-01-17
O004017,Tarjeta,Pagado,2025-01-28
O004018,PSE,Pagado,2024-09-12
O004019,Efectivo,Pagado,2024-04-12
O004020,Tarjeta,Pagado,2025-02-17
O004021,Tarjeta,Pagado,2025-06-01
O004022,Efectivo,Pagado,2025-05-12
O004023,Efectivo,Pendiente,2025-09-21
O004024,Efectivo,Pagado,2024-12-08
O004025,Transferencia,Pagado,2026-01-03
O004026,Tarjeta,Pagado,2024-10-27
O004027,Transferencia,Pagado,2025-05-30
O004028,Transferencia,Pagado,2024-04-11
O004029,Efectivo,Pendiente,2024-09-01
O004030,Tarjeta,Pagado,2025-12-22
O004031,Efectivo,Pagado,2025-12-28
O004032,Tarjeta,Pagado,2024-08-16
O004033,Tarjeta,Pagado,2025-03-20
O004034,Transferencia,Pagado,2024-02-18
O004035,Tarjeta,Pagado,2024-04-03
O004036,Efectivo,Pagado,2025-07-01
O004037,Tarjeta,Pagado,2025-12-02
O004038,Transferencia,Pendiente,2024-05-30
O004039,PSE,Pagado,2024-09-22
O004040,Tarjeta,Pendiente,2024-07-20
O004041,PSE,Pendiente,2024-06-29
O004042,PSE,Pagado,2025-06-20
O004043,Transferencia,Pagado,2024-01-11
O004044,Transferencia,Pagado,2025-06-27
O004045,PSE,Pagado,2024-01-13
O004046,PSE,Pagado,2024-12-26
O004047,Tarjeta,Pagado,2024-09-22
O004048,Tarjeta,Pagado,2025-01-14
O004049,Tarjeta,Pagado,2024-02-28
O004050,PSE,Pagado,2025-02-23
O004051,Transferencia,Pagado,2024-07-10
O004052,Tarjeta,Pagado,2025-08-30
O004053,Transferencia,Pagado,2025-07-12
O004054,Tarjeta,Pagado,2024-08-30
O004055,Efectivo,Pagado,2025-05-23
O004056,Tarjeta,Pendiente,2024-11-12
O004057,Tarjeta,Pagado,2025-12-25
O004058,PSE,Pendiente,2024-07-02
O004059,Tarjeta,Pagado,2024-10-09
O004060,Transferencia,Pagado,2024-10-03
O004061,Transferencia,Pagado,2024-10-04
O004062,Transferencia,Pagado,2025-08-17
O004063,Tarjeta,Pagado,2025-06-19
O004064,Tarjeta,Pagado,2024-04-21
O004065,PSE,Pagado,2025-10-08
O004066,Tarjeta,Pagado,2024-12-22
O004067,Tarjeta,Pagado,2025-06-10
O004068,Transferencia,Pagado,2024-05-03
O004069,PSE,Pagado,2024-08-16
O004070,Tarjeta,Pagado,2024-02-09
O004071,Efectivo,Pagado,2025-02-25
O004072,Tarjeta,Rechazado,2024-02-12
O004073,Transferencia,Pagado,2024-02-24
O004074,Tarjeta,Pagado,2024-08-25
O004075,Tarjeta,Pagado,2024-07-29
O004076,Efectivo,Pendiente,2024-09-24
O004077,Tarjeta,Pagado,2024-10-13
O004078,Tarjeta,Rechazado,2024-01-15
O004079,Tarjeta,Pagado,2024-08-04
O004080,PSE,Pendiente,2025-01-12
O004081,Tarjeta,Pagado,2024-12-29
O004082,Tarjeta,Pendiente,2024-12-31
O004083,Tarjeta,Pagado,2025-11-29
O004084,Tarjeta,Pagado,2025-11-19
O004085,Tarjeta,Pagado,2024-03-13
O004086,Tarjeta,Pagado,2025-08-19
O004087,PSE,Pagado,2024-04-22
O004088,Tarjeta,Pagado,2024-03-16
O004089,Tarjeta,Pagado,2024-09-19
O004090,Transferencia,Pagado,2024-04-02
O004091,Tarjeta,Pagado,2025-03-30
O004092,Efectivo,Pagado,2025-02-04
O004093,Efectivo,Pagado,2025-02-07
O004094,Transferencia,Pagado,2025-01-23
O004095,Tarjeta,Pagado,2024-09-08
O004096,Transferencia,Pagado,2024-01-31
O004097,Tarjeta,Pagado,2025-07-19
O004098,PSE,Pagado,2025-07-09
O004099,Tarjeta,Pagado,2025-12-20
O004100,Efectivo,Pagado,2024-07-14
O004101,Transferencia,Pagado,2024-09-25
O004102,Tarjeta,Pagado,2025-12-23
O004103,Transferencia,Pagado,2025-05-15
O004104,Efectivo,Pagado,2025-03-21
O004105,Tarjeta,Pagado,2025-05-22
O004106,Efectivo,Pagado,2025-08-15
O004107,PSE,Pagado,2024-09-24
O004108,Tarjeta,Pagado,2025-08-30
O004109,Tarjeta,Pagado,2024-09-12
O004110,Transferencia,Pagado,2025-06-21
O004111,Tarjeta,Pagado,2025-12-04
O004112,Efectivo,Pagado,2025-09-07
O004113,PSE,Pendiente,2024-07-16
O004114,Tarjeta,Pagado,2024-07-27
O004115,PSE,Pagado,2024-04-17
O004116,Tarjeta,Pagado,2024-09-10
O004117,Transferencia,Pagado,2024-12-02
O004118,Tarjeta,Pagado,2025-12-24
O004119,Transferencia,Pagado,2025-11-30
O004120,Tarjeta,Pagado,2024-12-17
O004121,Transferencia,Pagado,2024-07-07
O004122,PSE,Pagado,2024-11-17
O004123,Transferencia,Pagado,2025-05-17
O004124,Tarjeta,Pagado,2024-07-26
O004125,PSE,Pagado,2025-02-24
O004126,Tarjeta,Pagado,2024-03-20
O004127,Transferencia,Pagado,2025-01-13
O004128,PSE,Pagado,2025-12-19
O004129,Tarjeta,Pagado,2025-01-12
O004130,Tarjeta,Pagado,2024-05-02
O004131,Tarjeta,Pagado,2025-10-27
O004132,Tarjeta,Pendiente,2024-11-08
O004133,Transferencia,Pagado,2025-01-17
O004134,Transferencia,Pagado,2025-12-30
O004135,PSE,Pendiente,2025-09-08
O004136,Tarjeta,Pagado,2025-12-26
O004137,Tarjeta,Pagado,2024-07-26
O004138,Transferencia,Pagado,2024-06-14
O004139,Tarjeta,Pagado,2024-08-22
O004140,Transferencia,Pagado,2025-10-08
O004141,Efectivo,Pagado,2024-06-26
O004142,Tarjeta,Pagado,2025-08-26
O004143,Tarjeta,Pagado,2024-07-21
O004144,PSE,Pagado,2025-12-23
O004145,Tarjeta,Pagado,2025-10-15
O004146,Tarjeta,Pagado,2024-02-29
O004147,Efectivo,Pagado,2025-06-03
O004148,Transferencia,Pagado,2024-08-20
O004149,Tarjeta,Pagado,2025-10-13
O004150,Tarjeta,Pagado,2025-07-11
O004151,Tarjeta,Pagado,2025-11-08
O004152,Transferencia,Pagado,2024-12-05
O004153,PSE,Rechazado,2025-04-13
O004154,Efectivo,Pagado,2025-03-05
O004155,Tarjeta,Pagado,2024-09-17
O004156,Tarjeta,Pagado,2025-11-27
O004157,Tarjeta,Pagado,2024-07-16
O004158,Tarjeta,Pagado,2025-12-21
O004159,Tarjeta,Pagado,2024-04-05
O004160,Tarjeta,Pagado,2024-06-06
O004161,Transferencia,Pagado,2024-05-02
O004162,Tarjeta,Pagado,2025-10-06
O004163,Efectivo,Pagado,2024-12-28
O004164,Efectivo,Pagado,2024-08-28
O004165,Tarjeta,Pagado,2025-01-11
O004166,Tarjeta,Pagado,2024-08-24
O004167,PSE,Pagado,2025-05-22
O004168,Tarjeta,Rechazado,2025-03-12
O004169,PSE,Pagado,2025-03-16
O004170,Tarjeta,Pagado,2025-10-05
O004171,Efectivo,Pagado,2024-07-23
O004172,Tarjeta,Pagado,2024-04-04
O004173,Transferencia,Pendiente,2025-10-01
O004174,Tarjeta,Pagado,2024-07-20
O004175,Efectivo,Pagado,2024-02-01
O004176,PSE,Pagado,2025-10-08
O004177,Efectivo,Pagado,2024-04-24
O004178,Tarjeta,Pagado,2024-11-26
O004179,Tarjeta,Pagado,2024-11-04
O004180,Efectivo,Pagado,2024-07-29
O004181,Tarjeta,Pagado,2024-09-22
O004182,PSE,Pagado,2025-11-11
O004183,PSE,Pendiente,2025-11-21
O004184,Tarjeta,Pagado,2025-12-28
O004185,Tarjeta,Pagado,2025-12-05
O004186,Tarjeta,Pagado,2025-08-03
O004187,Transferencia,Pagado,2025-01-31
O004188,Transferencia,Pagado,2025-01-29
O004189,Tarjeta,Pagado,2025-08-19
O004190,Tarjeta,Pagado,2025-01-27
O004191,Tarjeta,Pagado,2025-02-09
O004192,Tarjeta,Pagado,2025-05-27
O004193,Tarjeta,Pagado,2024-05-05
O004194,Transferencia,Pagado,2025-03-21
O004195,PSE,Pagado,2024-10-31
O004196,PSE,Pagado,2024-03-14
O004197,Tarjeta,Pagado,2024-07-09
O004198,PSE,Pagado,2025-02-13
O004199,Tarjeta,Pagado,2024-08-02
O004200,Efectivo,Pagado,2025-09-21
O004201,Tarjeta,Pagado,2025-12-21
O004202,Tarjeta,Pendiente,2025-05-19
O004203,Transferencia,Pagado,2025-09-25
O004204,Tarjeta,Pendiente,2024-03-26
O004205,Tarjeta,Pagado,2025-04-06
O004206,Tarjeta,Pagado,2025-05-17
O004207,Tarjeta,Pagado,2024-03-16
O004208,Tarjeta,Pagado,2024-01-30
O004209,Tarjeta,Pagado,2024-04-27
O004210,Tarjeta,Pendiente,2025-06-28
O004211,Tarjeta,Pagado,2024-06-07
O004212,PSE,Pagado,2024-12-13
O004213,Tarjeta,Pagado,2025-01-22
O004214,Transferencia,Pagado,2024-03-02
O004215,Tarjeta,Pagado,2025-10-02
O004216,PSE,Pagado,2025-10-13
O004217,PSE,Pagado,2025-08-26
O004218,Transferencia,Pagado,2025-08-08
O004219,Transferencia,Pagado,2025-07-28
O004220,Tarjeta,Pagado,2024-04-06
O004221,Transferencia,Pagado,2025-12-13
O004222,Transferencia,Pagado,2024-08-24
O004223,Transferencia,Pagado,2025-09-21
O004224,Efectivo,Pagado,2024-06-27
O004225,Tarjeta,Pagado,2025-08-10
O004226,Tarjeta,Pagado,2025-03-25
O004227,Transferencia,Pagado,2025-12-22
O004228,PSE,Pagado,2024-03-27
O004229,Tarjeta,Pagado,2025-08-03
O004230,Tarjeta,Pagado,2025-07-11
O004231,Transferencia,Pagado,2025-02-02
O004232,PSE,Pagado,2025-05-23
O004233,Tarjeta,Pagado,2024-09-15
O004234,Tarjeta,Pagado,2024-04-26
O004235,Transferencia,Pagado,2024-12-14
O004236,PSE,Pagado,2025-02-11
O004237,Tarjeta,Pagado,2025-10-17
O004238,Tarjeta,Pagado,2024-10-07
O004239,Efectivo,Pagado,2025-03-20
O004240,PSE,Pagado,2024-06-24
O004241,Tarjeta,Pagado,2025-01-23
O004242,Transferencia,Pagado,2024-12-09
O004243,Transferencia,Pagado,2024-03-23
O004244,Transferencia,Pagado,2025-11-19
O004245,Tarjeta,Pendiente,2024-11-15
O004246,PSE,Pagado,2025-05-15
O004247,Transferencia,Pagado,2024-09-06
O004248,Transferencia,Pagado,2024-01-22
O004249,Tarjeta,Pagado,2025-07-26
O004250,Tarjeta,Pagado,2024-05-24
O004251,PSE,Pagado,2025-11-23
O004252,Transferencia,Pagado,2025-05-06
O004253,PSE,Pagado,2025-01-24
O004254,Transferencia,Pagado,2024-06-06
O004255,Tarjeta,Pagado,2025-09-05
O004256,PSE,Pagado,2024-09-24
O004257,Transferencia,Pagado,2025-01-05
O004258,Transferencia,Pagado,2025-08-10
O004259,Tarjeta,Pagado,2025-09-26
O004260,Tarjeta,Pagado,2025-08-30
O004261,Efectivo,Pagado,2024-08-31
O004262,Tarjeta,Pendiente,2025-12-21
O004263,PSE,Pagado,2024-02-18
O004264,Transferencia,Pendiente,2024-12-20
O004265,Efectivo,Pagado,2025-03-20
O004266,Tarjeta,Pagado,2025-06-15
O004267,Tarjeta,Pagado,2024-12-04
O004268,Transferencia,Pagado,2024-09-04
O004269,Transferencia,Pagado,2025-03-23
O004270,Tarjeta,Pagado,2024-03-31
O004271,Transferencia,Pendiente,2025-01-17
O004272,Tarjeta,Pagado,2025-08-11
O004273,PSE,Pagado,2025-08-19
O004274,Tarjeta,Pagado,2024-09-12
O004275,Tarjeta,Pagado,2025-10-01
O004276,Transferencia,Pendiente,2025-02-06
O004277,Tarjeta,Pagado,2024-05-04
O004278,Transferencia,Pagado,2024-06-16
O004279,Transferencia,Pagado,2024-05-28
O004280,Transferencia,Pendiente,2024-04-15
O004281,Efectivo,Pagado,2025-06-13
O004282,PSE,Pagado,2024-08-31
O004283,Tarjeta,Pagado,2025-09-12
O004284,Efectivo,Pagado,2025-10-27
O004285,Tarjeta,Rechazado,2024-11-03
O004286,Transferencia,Pagado,2024-03-15
O004287,PSE,Pagado,2025-10-23
O004288,Tarjeta,Pagado,2024-08-12
O004289,Tarjeta,Pagado,2025-09-11
O004290,Transferencia,Pagado,2024-08-30
O004291,Tarjeta,Pendiente,2024-07-31
O004292,PSE,Pagado,2024-05-24
O004293,Transferencia,Pagado,2024-11-02
O004294,Tarjeta,Pagado,2024-04-19
O004295,Efectivo,Pagado,2025-08-27
O004296,Tarjeta,Pagado,2025-07-29
O004297,Efectivo,Pagado,2025-07-26
O004298,Tarjeta,Pagado,2024-05-07
O004299,PSE,Pagado,2025-07-02
O004300,Transferencia,Pagado,2024-09-17
O004301,Tarjeta,Pagado,2024-06-10
O004302,PSE,Pendiente,2025-03-14
O004303,Transferencia,Pagado,2024-03-20
O004304,Transferencia,Pagado,2025-12-02
O004305,Transferencia,Pendiente,2024-01-21
O004306,PSE,Pagado,2024-10-14
O004307,Tarjeta,Pagado,2024-03-09
O004308,PSE,Pagado,2025-05-07
O004309,Tarjeta,Pagado,2024-09-20
O004310,Tarjeta,Pagado,2025-01-22
O004311,Transferencia,Pagado,2025-04-04
O004312,Efectivo,Pagado,2024-10-16
O004313,Transferencia,Pagado,2024-12-25
O004314,Transferencia,Pagado,2025-09-24
O004315,Tarjeta,Pagado,2024-05-04
O004316,Tarjeta,Pagado,2025-12-13
O004317,Transferencia,Pagado,2025-01-13
O004318,Transferencia,Pagado,2024-07-21
O004319,Tarjeta,Pagado,2025-05-18
O004320,Tarjeta,Pagado,2024-09-06
O004321,Tarjeta,Pagado,2025-03-30
O004322,Transferencia,Pagado,2024-07-15
O004323,Tarjeta,Pagado,2024-01-31
O004324,Transferencia,Pagado,2025-10-01
O004325,PSE,Pagado,2024-06-14
O004326,Transferencia,Pagado,2024-06-24
O004327,Transferencia,Pagado,2024-03-18
O004328,Tarjeta,Pagado,2025-04-16
O004329,Tarjeta,Pagado,2024-01-14
O004330,Transferencia,Pagado,2024-05-10
O004331,Tarjeta,Pagado,2024-02-01
O004332,Tarjeta,Pagado,2024-07-20
O004333,PSE,Pagado,2025-11-09
O004334,Transferencia,Pagado,2024-09-14
O004335,Efectivo,Pagado,2025-11-10
O004336,Tarjeta,Pagado,2025-07-27
O004337,Efectivo,Pagado,2025-12-15
O004338,Tarjeta,Pagado,2025-08-01
O004339,Transferencia,Pagado,2025-11-04
O004340,Tarjeta,Pagado,2025-05-03
O004341,Transferencia,Pagado,2024-06-01
O004342,PSE,Pagado,2025-10-06
O004343,Tarjeta,Pagado,2024-05-05
O004344,PSE,Pagado,2025-06-10
O004345,Transferencia,Pagado,2025-02-25
O004346,Tarjeta,Pagado,2024-08-09
O004347,Efectivo,Pagado,2024-02-28
O004348,PSE,Rechazado,2025-06-08
O004349,Tarjeta,Pagado,2025-05-09
O004350,Tarjeta,Pagado,2025-07-23
O004351,Transferencia,Pagado,2024-02-02
O004352,PSE,Pendiente,2024-04-16
O004353,PSE,Pagado,2025-08-24
O004354,Tarjeta,Pagado,2024-01-25
O004355,Transferencia,Pagado,2025-05-30
O004356,PSE,Pagado,2025-06-06
O004357,PSE,Pagado,2025-11-11
O004358,Tarjeta,Pagado,2025-03-11
O004359,Transferencia,Pagado,2024-06-22
O004360,Tarjeta,Pagado,2025-06-28
O004361,PSE,Pagado,2025-09-19
O004362,Tarjeta,Pagado,2024-01-25
O004363,Tarjeta,Pagado,2024-05-18
O004364,Tarjeta,Pagado,2024-09-15
O004365,Tarjeta,Pagado,2025-09-13
O004366,PSE,Pagado,2024-08-03
O004367,PSE,Pagado,2024-04-20
O004368,PSE,Pendiente,2025-04-17
O004369,Tarjeta,Pagado,2025-05-06
O004370,Transferencia,Pagado,2025-02-12
O004371,Tarjeta,Pagado,2024-05-25
O004372,Tarjeta,Pagado,2025-08-25
O004373,Transferencia,Pagado,2024-02-14
O004374,Efectivo,Pagado,2025-08-21
O004375,Tarjeta,Pagado,2025-02-19
O004376,PSE,Pendiente,2024-04-15
O004377,Tarjeta,Pagado,2024-09-02
O004378,Tarjeta,Pagado,2024-03-22
O004379,Tarjeta,Pagado,2024-07-17
O004380,PSE,Pagado,2025-05-15
O004381,Transferencia,Pendiente,2024-07-11
O004382,Tarjeta,Pagado,2025-03-28
O004383,Efectivo,Pagado,2024-07-18
O004384,Transferencia,Pagado,2025-02-08
O004385,Transferencia,Pagado,2025-07-05
O004386,Tarjeta,Pagado,2025-07-15
O004387,Tarjeta,Pagado,2024-06-26
O004388,Efectivo,Pagado,2024-03-16
O004389,Efectivo,Pagado,2024-11-04
O004390,Tarjeta,Pendiente,2025-11-06
O004391,Transferencia,Pagado,2025-08-14
O004392,Efectivo,Pendiente,2024-08-12
O004393,Tarjeta,Pagado,2025-11-15
O004394,Tarjeta,Pendiente,2024-12-27
O004395,Tarjeta,Pagado,2025-04-20
O004396,Transferencia,Pagado,2024-10-06
O004397,Tarjeta,Pagado,2025-09-15
O004398,Transferencia,Pagado,2025-08-26
O004399,PSE,Pagado,2024-07-21
O004400,Tarjeta,Pagado,2024-01-08
O004401,Tarjeta,Pagado,2025-01-12
O004402,Tarjeta,Pagado,2024-02-29
O004403,Tarjeta,Pagado,2025-03-29
O004404,Tarjeta,Pagado,2025-06-06
O004405,Tarjeta,Pagado,2025-06-21
O004406,Transferencia,Pendiente,2024-09-25
O004407,Tarjeta,Pagado,2025-11-17
O004408,Tarjeta,Pagado,2024-07-12
O004409,Tarjeta,Pendiente,2024-11-07
O004410,Tarjeta,Pagado,2025-01-03
O004411,Transferencia,Pagado,2024-01-26
O004412,PSE,Pagado,2024-01-01
O004413,Tarjeta,Pagado,2024-07-15
O004414,Tarjeta,Pagado,2024-03-15
O004415,Tarjeta,Pagado,2025-08-28
O004416,Tarjeta,Pagado,2025-08-26
O004417,PSE,Pagado,2024-05-07
O004418,PSE,Pagado,2025-06-28
O004419,Tarjeta,Pagado,2025-02-16
O004420,Transferencia,Pagado,2025-05-19
O004421,Tarjeta,Pagado,2024-05-27
O004422,Transferencia,Pagado,2025-07-07
O004423,Tarjeta,Pendiente,2025-11-02
O004424,Tarjeta,Pagado,2024-02-24
O004425,Transferencia,Pagado,2024-08-09
O004426,PSE,Pagado,2025-02-06
O004427,PSE,Pagado,2024-05-07
O004428,Transferencia,Pagado,2024-08-05
O004429,Efectivo,Pagado,2025-02-04
O004430,Tarjeta,Pagado,2024-02-23
O004431,Transferencia,Pagado,2024-06-01
O004432,Transferencia,Pagado,2025-07-15
O004433,Tarjeta,Pendiente,2026-01-04
O004434,Efectivo,Pagado,2025-04-21
O004435,Tarjeta,Pagado,2025-12-18
O004436,PSE,Pagado,2024-10-26
O004437,Tarjeta,Pagado,2024-04-02
O004438,Efectivo,Pagado,2024-08-13
O004439,PSE,Pagado,2024-10-15
O004440,Efectivo,Pagado,2025-01-16
O004441,Efectivo,Pendiente,2025-04-21
O004442,Tarjeta,Pagado,2025-03-07
O004443,Tarjeta,Pagado,2025-01-12
O004444,Transferencia,Pagado,2024-12-04
O004445,Tarjeta,Pendiente,2025-11-25
O004446,Tarjeta,Pagado,2024-06-21
O004447,Tarjeta,Pagado,2024-03-22
O004448,Tarjeta,Pagado,2024-07-28
O004449,PSE,Pendiente,2024-01-10
O004450,Transferencia,Pagado,2024-04-26
O004451,PSE,Pagado,2024-06-26
O004452,Tarjeta,Pagado,2025-08-22
O004453,Transferencia,Pagado,2025-07-09
O004454,Tarjeta,Pagado,2025-03-16
O004455,Tarjeta,Pagado,2025-08-01
O004456,Tarjeta,Pagado,2024-08-06
O004457,Tarjeta,Pagado,2025-03-26
O004458,Tarjeta,Pagado,2025-05-12
O004459,Tarjeta,Pagado,2024-03-24
O004460,Tarjeta,Pagado,2025-09-27
O004461,Tarjeta,Pagado,2024-07-27
O004462,PSE,Pagado,2024-01-26
O004463,Transferencia,Pagado,2024-10-18
O004464,Transferencia,Pagado,2025-03-29
O004465,Tarjeta,Pagado,2024-06-27
O004466,Tarjeta,Pendiente,2024-04-08
O004467,Transferencia,Pagado,2024-09-25
O004468,Transferencia,Pagado,2025-12-11
O004469,PSE,Pagado,2024-08-23
O004470,Efectivo,Pagado,2025-09-02
O004471,Efectivo,Pagado,2024-11-10
O004472,PSE,Pagado,2024-05-23
O004473,Tarjeta,Pagado,2024-02-24
O004474,Transferencia,Pagado,2024-07-10
O004475,Tarjeta,Pagado,2025-09-16
O004476,Transferencia,Pendiente,2025-02-11
O004477,Efectivo,Pagado,2025-06-12
O004478,Transferencia,Pagado,2024-12-12
O004479,Transferencia,Pagado,2024-09-03
O004480,Transferencia,Pagado,2025-07-04
O004481,Tarjeta,Pagado,2024-01-27
O004482,PSE,Pendiente,2025-12-21
O004483,Tarjeta,Pagado,2025-02-01
O004484,Efectivo,Pagado,2024-10-20
O004485,Transferencia,Pagado,2024-06-23
O004486,Efectivo,Pagado,2025-04-01
O004487,Transferencia,Pendiente,2025-01-18
O004488,Tarjeta,Pagado,2026-01-02
O004489,Tarjeta,Pagado,2024-08-02
O004490,Tarjeta,Pagado,2024-10-27
O004491,Efectivo,Pagado,2024-09-04
O004492,PSE,Pendiente,2025-03-10
O004493,Tarjeta,Pagado,2024-06-17
O004494,Tarjeta,Pagado,2025-11-28
O004495,Tarjeta,Pendiente,2025-08-20
O004496,Tarjeta,Pagado,2025-03-19
O004497,Tarjeta,Pagado,2024-11-16
O004498,Tarjeta,Pagado,2024-04-14
O004499,PSE,Pagado,2025-02-12
O004500,PSE,Pagado,2024-01-22
O004501,PSE,Pagado,2024-09-20
O004502,Tarjeta,Pagado,2025-09-18
O004503,PSE,Pagado,2025-04-09
O004504,Tarjeta,Pagado,2024-09-12
O004505,PSE,Pagado,2024-06-04
O004506,Transferencia,Pagado,2024-12-10
O004507,Transferencia,Pagado,2024-08-23
O004508,Transferencia,Pagado,2024-01-18
O004509,PSE,Pagado,2024-04-07
O004510,Tarjeta,Pagado,2024-02-01
O004511,Tarjeta,Pagado,2024-10-31
O004512,Tarjeta,Pagado,2024-05-28
O004513,Tarjeta,Pagado,2025-02-01
O004514,Tarjeta,Pagado,2025-07-19
O004515,Transferencia,Pagado,2024-02-11
O004516,Transferencia,Pagado,2025-07-31
O004517,Transferencia,Pagado,2025-08-26
O004518,Efectivo,Pagado,2024-04-06
O004519,PSE,Pagado,2024-02-08
O004520,PSE,Pagado,2024-03-04
O004521,Tarjeta,Pagado,2024-03-15
O004522,Transferencia,Pagado,2025-08-25
O004523,Transferencia,Pagado,2024-09-18
O004524,Transferencia,Pagado,2024-10-21
O004525,Tarjeta,Pagado,2024-04-12
O004526,Tarjeta,Pagado,2025-04-03
O004527,Transferencia,Pagado,2025-12-10
O004528,Tarjeta,Rechazado,2024-06-27
O004529,Tarjeta,Pagado,2025-04-21
O004530,PSE,Pagado,2024-04-09
O004531,PSE,Pagado,2025-06-25
O004532,Transferencia,Pagado,2025-02-18
O004533,Transferencia,Pagado,2024-11-04
O004534,Transferencia,Pagado,2024-08-08
O004535,Transferencia,Pagado,2024-10-08
O004536,Efectivo,Pagado,2025-02-24
O004537,Transferencia,Pagado,2024-06-02
O004538,Transferencia,Pagado,2024-03-25
O004539,Tarjeta,Pagado,2024-05-05
O004540,Tarjeta,Pendiente,2024-01-12
O004541,Transferencia,Pagado,2025-09-22
O004542,Tarjeta,Pendiente,2024-02-21
O004543,Tarjeta,Pagado,2024-12-28
O004544,Transferencia,Pagado,2025-07-31
O004545,Efectivo,Pagado,2025-07-24
O004546,Tarjeta,Pagado,2024-07-23
O004547,PSE,Pagado,2024-09-03
O004548,PSE,Pendiente,2024-12-19
O004549,Efectivo,Pagado,2024-07-09
O004550,Tarjeta,Pagado,2024-03-08
O004551,Efectivo,Pagado,2025-09-29
O004552,Transferencia,Pagado,2024-06-27
O004553,PSE,Pendiente,2025-06-13
O004554,Tarjeta,Pagado,2025-03-11
O004555,Transferencia,Pendiente,2025-01-25
O004556,Transferencia,Pagado,2024-07-15
O004557,Transferencia,Pagado,2024-04-23
O004558,Tarjeta,Pagado,2024-03-13
O004559,Tarjeta,Pagado,2025-08-05
O004560,Transferencia,Pagado,2024-08-21
O004561,Tarjeta,Pagado,2025-06-05
O004562,Efectivo,Pagado,2024-04-13
O004563,PSE,Pagado,2024-07-03
O004564,PSE,Pagado,2025-06-04
O004565,PSE,Pagado,2025-03-21
O004566,Efectivo,Pagado,2025-05-10
O004567,Tarjeta,Pagado,2024-07-23
O004568,Transferencia,Pagado,2024-11-30
O004569,PSE,Pagado,2025-03-05
O004570,PSE,Pagado,2025-04-17
O004571,Tarjeta,Pagado,2024-05-17
O004572,Transferencia,Pagado,2025-09-11
O004573,Tarjeta,Pagado,2025-01-12
O004574,Tarjeta,Pagado,2025-04-18
O004575,Efectivo,Pagado,2024-03-20
O004576,Tarjeta,Pagado,2024-11-28
O004577,Tarjeta,Pagado,2024-10-09
O004578,Transferencia,Pagado,2024-04-01
O004579,PSE,Pagado,2025-10-11
O004580,Tarjeta,Pagado,2025-04-11
O004581,Tarjeta,Pagado,2024-03-16
O004582,Tarjeta,Pagado,2024-04-17
O004583,Tarjeta,Rechazado,2025-08-19
O004584,Transferencia,Pagado,2025-02-24
O004585,PSE,Rechazado,2024-11-23
O004586,PSE,Pagado,2025-09-22
O004587,Tarjeta,Pagado,2025-07-27
O004588,Tarjeta,Pagado,2024-05-11
O004589,Transferencia,Pagado,2024-08-26
O004590,Efectivo,Pagado,2024-02-21
O004591,Efectivo,Pagado,2024-03-15
O004592,PSE,Pagado,2024-12-15
O004593,PSE,Pagado,2025-04-07
O004594,PSE,Pagado,2025-04-08
O004595,Tarjeta,Pagado,2024-11-22
O004596,Efectivo,Pagado,2025-01-30
O004597,Tarjeta,Pagado,2024-05-30
O004598,Transferencia,Pagado,2024-08-05
O004599,Tarjeta,Pagado,2025-11-25
O004600,Tarjeta,Pagado,2025-03-28
O004601,Transferencia,Rechazado,2025-09-23
O004602,PSE,Pagado,2025-05-04
O004603,Tarjeta,Pagado,2025-06-19
O004604,Tarjeta,Pagado,2024-10-14
O004605,Tarjeta,Pagado,2025-03-29
O004606,Transferencia,Pagado,2025-04-14
O004607,Tarjeta,Pagado,2025-07-30
O004608,Tarjeta,Pagado,2025-10-15
O004609,PSE,Pagado,2024-07-19
O004610,Transferencia,Pagado,2026-01-06
O004611,Tarjeta,Pagado,2025-07-07
O004612,Tarjeta,Pagado,2024-04-04
O004613,Tarjeta,Pagado,2024-03-30
O004614,PSE,Pagado,2024-08-26
O004615,Tarjeta,Pagado,2024-05-10
O004616,Tarjeta,Pendiente,2024-02-05
O004617,Transferencia,Pagado,2025-05-01
O004618,Transferencia,Pagado,2025-05-10
O004619,Tarjeta,Pagado,2024-05-01
O004620,Tarjeta,Pagado,2025-08-20
O004621,Tarjeta,Pagado,2025-10-03
O004622,Transferencia,Pagado,2026-01-01
O004623,Transferencia,Pagado,2024-05-31
O004624,Tarjeta,Pagado,2024-02-12
O004625,Transferencia,Pagado,2024-12-08
