orden_id,cliente_id,fecha_orden,canal,monto_orden,ciudad,segmento,fecha_registro,metodo_pago,estado_pago,fecha_pago,dias_pago
O003898,612,2024-05-29,Fuerza Comercial,330.03,Cali,SMB,2025-01-24,Tarjeta,Pagado,2024-06-01,3.0
O003899,251,2025-06-25,Online,245.7,Bogotá,Mid-Market,2024-01-07,PSE,Pagado,2025-06-26,1.0
O003900,261,2025-10-16,Partners,277.49,Bogotá,SMB,2022-10-19,Efectivo,Pagado,2025-10-24,8.0
O003901,664,2025-05-22,Fuerza Comercial,666.76,Bucaramanga,SMB,2025-03-26,Tarjeta,Pagado,2025-05-30,8.0
O003902,903,2025-12-26,Partners,539.16,Bogotá,SMB,2024-08-13,Tarjeta,Pendiente,2026-01-02,7.0
O003903,140,2025-01-21,Online,349.75,Barranquilla,Enterprise,2024-12-15,Tarjeta,Pendiente,2025-01-24,3.0
O003904,668,2025-03-17,Online,331.32,Bucaramanga,SMB,2022-06-20,Transferencia,Pagado,2025-03-26,9.0
O003905,73,2025-05-20,Online,609.02,Barranquilla,Mid-Market,2023-02-08,PSE,Pagado,2025-05-21,1.0
O003906,493,2025-12-07,Fuerza Comercial,87.76,Cali,SMB,2022-10-19,Tarjeta,Pagado,2025-12-16,9.0
O003907,1055,2024-08-06,Online,707.86,Cali,SMB,2022-04-30,PSE,Pagado,2024-08-06,0.0
O003908,722,2024-08-21,Online,343.96,Bucaramanga,SMB,2025-01-13,PSE,Pagado,2024-08-23,2.0
O003909,666,2024-07-15,Online,397.02,Cali,Mid-Market,2023-07-14,Efectivo,Pagado,2024-07-21,6.0
O003910,1172,2025-03-04,Online,946.76,Cali,SMB,2023-06-14,Tarjeta,Pagado,2025-03-12,8.0
O003911,261,2024-04-08,Online,778.81,Bogotá,SMB,2022-10-19,Tarjeta,Pagado,2024-04-10,2.0
O003912,973,2025-04-26,Fuerza Comercial,375.26,Bogotá,SMB,2024-03-29,PSE,Pagado,2025-04-26,0.0
O003913,377,2024-12-30,Fuerza Comercial,228.45,Cali,SMB,2023-06-14,Tarjeta,Pagado,2025-01-06,7.0
O003914,694,2024-11-29,Online,329.19,Bogotá,SMB,2022-01-09,Transferencia,Pagado,2024-11-29,0.0
O003915,636,2025-10-29,Partners,358.24,Medellín,SMB,2024-03-30,Tarjeta,Pendiente,2025-10-29,0.0
O003916,26,2025-10-03,Fuerza Comercial,690.55,Cali,SMB,2024-01-10,Transferencia,Pagado,2025-10-05,2.0
O003917,862,2024-01-27,Online,200.25,Medellín,SMB,2022-09-29,Efectivo,Pagado,2024-02-03,7.0
O003918,18,2025-07-20,Online,339.6,Barranquilla,SMB,2023-06-13,Transferencia,Pendiente,2025-07-21,1.0
O003919,1142,2025-11-22,Online,249.67,Bogotá,SMB,2023-02-06,Transferencia,Pagado,2025-11-27,5.0
O003920,1119,2025-01-26,Online,460.19,Bucaramanga,SMB,2023-03-02,Tarjeta,Pagado,2025-01-31,5.0
O003921,481,2024-06-18,Online,453.94,Bogotá,SMB,2022-05-11,PSE,Pagado,2024-06-18,0.0
O003922,928,2024-08-02,Online,585.59,Barranquilla,Mid-Market,2022-12-06,Transferencia,Pagado,2024-08-11,9.0
O003923,117,2025-07-29,Partners,547.26,Bucaramanga,Enterprise,2024-10-02,PSE,Pagado,2025-08-07,9.0
O003924,1193,2025-09-28,Online,1307.87,Medellín,Enterprise,2024-06-30,PSE,Pagado,2025-10-05,7.0
O003925,276,2025-07-03,Fuerza Comercial,663.02,Barranquilla,Mid-Market,2025-01-06,Tarjeta,Pagado,2025-07-10,7.0
O003926,1120,2024-09-05,Online,893.8,Bogotá,Mid-Market,2024-03-23,Transferencia,Pagado,2024-09-05,0.0
O003927,1192,2025-07-17,Fuerza Comercial,344.45,Medellín,SMB,2025-04-07,PSE,Pagado,2025-07-19,2.0
O003928,147,2025-11-22,Fuerza Comercial,731.13,Bogotá,Mid-Market,2024-01-24,PSE,Pagado,2025-11-23,1.0
O003929,1046,2024-07-30,Online,436.66,Barranquilla,Mid-Market,2024-08-13,PSE,Pagado,2024-08-06,7.0
O003930,334,2025-10-21,Fuerza Comercial,393.31,Bucaramanga,Mid-Market,2022-04-08,,,,
O003931,416,2024-06-22,Fuerza Comercial,365.39,Bogotá,SMB,2023-05-10,PSE,Pagado,2024-06-23,1.0
O003932,531,2025-11-19,Partners,275.82,Medellín,Enterprise,2025-04-25,Tarjeta,Pagado,2025-11-26,7.0
O003933,481,2025-02-13,Online,674.16,Bogotá,SMB,2022-05-11,Transferencia,Pagado,2025-02-14,1.0
O003934,719,2025-04-14,Online,164.22,Medellín,SMB,2024-09-26,PSE,Pagado,2025-04-20,6.0
O003935,890,2024-06-06,Online,721.21,Bogotá,Enterprise,2022-09-29,PSE,Pagado,2024-06-12,6.0
O003936,744,2024-07-30,Fuerza Comercial,479.37,Cali,Mid-Market,2022-10-15,Tarjeta,Pagado,2024-08-07,8.0
O003937,216,2024-07-28,Online,397.62,Cali,Mid-Market,2022-10-04,Tarjeta,Pagado,2024-08-02,5.0
O003938,326,2025-04-07,Fuerza Comercial,120.39,Medellín,Mid-Market,2025-02-14,Tarjeta,Pagado,2025-04-16,9.0
O003939,1026,2025-11-16,Online,342.87,Bucaramanga,Mid-Market,2024-08-31,Transferencia,Pagado,2025-11-22,6.0
O003940,469,2024-01-05,Fuerza Comercial,449.34,Barranquilla,SMB,2024-04-22,Transferencia,Pagado,2024-01-10,5.0
O003941,1028,2024-02-28,Online,486.38,Bogotá,Mid-Market,2022-09-23,Tarjeta,Pagado,2024-03-05,6.0
O003942,1120,2024-10-02,Online,861.05,Bogotá,Mid-Market,2024-03-23,Tarjeta,Pagado,2024-10-11,9.0
O003943,173,2025-03-18,Fuerza Comercial,324.6,Bucaramanga,Mid-Market,2023-03-06,PSE,Pagado,2025-03-18,0.0
O003944,710,2025-12-06,Online,541.79,Cali,SMB,2024-03-06,Tarjeta,Pagado,2025-12-06,0.0
O003945,973,2025-12-26,Partners,508.13,Bogotá,SMB,2024-03-29,Tarjeta,Pagado,2025-12-26,0.0
O003946,629,2024-08-11,Online,874.27,Medellín,Enterprise,2022-11-05,Efectivo,Pagado,2024-08-18,7.0
O003947,780,2025-01-20,Partners,553.08,Cali,Enterprise,2024-01-23,Tarjeta,Pagado,2025-01-24,4.0
O003948,1092,2025-03-10,Online,444.7,Bucaramanga,SMB,2022-02-07,PSE,Pagado,2025-03-13,3.0
O003949,1165,2024-12-20,Online,433.99,Bucaramanga,Mid-Market,2025-01-29,Tarjeta,Pagado,2024-12-24,4.0
O003950,776,2025-01-11,Partners,298.25,Barranquilla,SMB,2024-12-18,Transferencia,Pagado,2025-01-19,8.0
O003951,243,2024-04-11,Fuerza Comercial,594.35,Bucaramanga,Mid-Market,2023-12-26,Transferencia,Pagado,2024-04-14,3.0
O003952,523,2024-06-21,Fuerza Comercial,399.91,Bucaramanga,SMB,2022-04-12,Tarjeta,Pendiente,2024-06-22,1.0
O003953,1172,2025-07-24,Partners,157.37,Cali,SMB,2023-06-14,Tarjeta,Pagado,2025-08-02,9.0
O003954,246,2025-05-07,Online,769.77,Cali,SMB,2023-01-31,Tarjeta,Pagado,2025-05-16,9.0
O003955,807,2024-03-27,Online,656.12,Bucaramanga,Mid-Market,2023-12-03,Transferencia,Pagado,2024-04-02,6.0
O003956,744,2024-04-10,Partners,604.09,Cali,Mid-Market,2022-10-15,Transferencia,Pagado,2024-04-16,6.0
O003957,710,2025-11-03,Online,1243.66,Cali,SMB,2024-03-06,Transferencia,Pagado,2025-11-09,6.0
O003958,812,2024-08-08,Online,312.02,Medellín,Mid-Market,2022-01-01,Efectivo,Pagado,2024-08-16,8.0
O003959,1155,2025-02-18,Online,196.36,Cali,Mid-Market,2022-10-14,PSE,Pagado,2025-02-23,5.0
O003960,74,2024-03-08,Online,530.23,Medellín,SMB,2023-01-17,Transferencia,Pagado,2024-03-13,5.0
O003961,8,2024-02-17,Online,257.37,Medellín,Enterprise,2023-09-27,Efectivo,Pagado,2024-02-17,0.0
O003962,592,2024-09-21,Online,723.54,Bogotá,SMB,2022-02-12,Tarjeta,Pagado,2024-09-29,8.0
O003963,1154,2024-08-03,Partners,640.88,Cali,SMB,2023-10-31,Transferencia,Pagado,2024-08-10,7.0
O003964,473,2025-05-04,Partners,1090.93,Medellín,Mid-Market,2022-08-15,PSE,Pagado,2025-05-13,9.0
O003965,1068,2024-02-06,Fuerza Comercial,841.67,Bogotá,SMB,2025-02-24,Tarjeta,Pagado,2024-02-10,4.0
O003966,1097,2025-12-31,Partners,1010.51,Cali,Mid-Market,2023-07-10,PSE,Pagado,2026-01-04,4.0
O003967,574,2024-11-13,Online,379.92,Bogotá,SMB,2023-08-27,Tarjeta,Pagado,2024-11-17,4.0
O003968,588,2024-08-30,Online,214.27,Cali,Mid-Market,2022-03-22,Transferencia,Pagado,2024-09-04,5.0
O003969,1133,2025-11-29,Partners,953.54,Cali,Mid-Market,2022-06-09,Transferencia,Pagado,2025-12-06,7.0
O003970,910,2025-12-06,Partners,438.06,Bucaramanga,SMB,2025-03-16,Efectivo,Pagado,2025-12-07,1.0
O003971,1187,2024-09-25,Online,117.04,Bucaramanga,Mid-Market,2023-05-11,Transferencia,Pagado,2024-09-30,5.0
O003972,212,2025-09-08,Online,430.45,Medellín,SMB,2023-12-21,Tarjeta,Pagado,2025-09-15,7.0
O003973,899,2024-07-24,Fuerza Comercial,743.16,Bogotá,SMB,2025-06-04,PSE,Pagado,2024-07-26,2.0
O003974,3,2024-02-24,Fuerza Comercial,616.24,Barranquilla,Mid-Market,2024-12-25,PSE,Pagado,2024-03-03,8.0
O003975,264,2024-06-22,Online,1239.25,Cali,SMB,2024-05-22,PSE,Pagado,2024-06-24,2.0
O003976,185,2024-06-12,Fuerza Comercial,633.88,Bucaramanga,Mid-Market,2024-01-25,Tarjeta,Pagado,2024-06-15,3.0
O003977,777,2024-10-29,Online,235.26,Bogotá,SMB,2025-04-03,PSE,Pagado,2024-11-07,9.0
O003978,423,2025-06-01,Online,376.82,Bucaramanga,SMB,2022-05-15,Tarjeta,Pagado,2025-06-06,5.0
O003979,169,2024-01-24,Online,129.19,Cali,Mid-Market,2022-06-18,Efectivo,Pagado,2024-01-26,2.0
O003980,28,2025-11-23,Fuerza Comercial,180.58,Medellín,SMB,2024-09-25,PSE,Pagado,2025-11-26,3.0
O003981,411,2025-05-03,Online,322.71,Bogotá,Mid-Market,2022-05-05,Tarjeta,Pagado,2025-05-11,8.0
O003982,875,2025-03-16,Online,787.09,Cali,SMB,2025-05-21,Efectivo,Pagado,2025-03-19,3.0
O003983,983,2025-01-28,Partners,550.75,Barranquilla,SMB,2024-02-08,Transferencia,Pendiente,2025-01-31,3.0
O003984,799,2024-09-28,Online,800.23,Medellín,Mid-Market,2025-01-13,Transferencia,Pagado,2024-10-04,6.0
O003985,784,2025-06-24,Online,749.26,Cali,Mid-Market,2022-01-27,Tarjeta,Pagado,2025-07-01,7.0
O003986,177,2025-04-15,Fuerza Comercial,438.06,Medellín,SMB,2022-12-28,Tarjeta,Pagado,2025-04-24,9.0
O003987,587,2024-02-28,Partners,582.0,Barranquilla,SMB,2023-05-10,Transferencia,Pagado,2024-03-06,7.0
O003988,1183,2024-12-18,Online,426.07,Bucaramanga,Enterprise,2024-12-10,Efectivo,Pagado,2024-12-20,2.0
O003989,170,2024-12-16,Fuerza Comercial,287.23,Bucaramanga,SMB,2025-05-02,Transferencia,Pagado,2024-12-21,5.0
O003990,1021,2024-03-07,Online,607.25,Medellín,Mid-Market,2024-10-14,Tarjeta,Pagado,2024-03-12,5.0
O003991,729,2024-11-26,Online,1376.1,Bogotá,Mid-Market,2024-07-13,Transferencia,Pendiente,2024-12-04,8.0
O003992,516,2025-08-23,Online,1355.05,Cali,Mid-Market,2024-05-21,Transferencia,Pagado,2025-08-26,3.0
O003993,1182,2024-07-16,Online,453.35,Bogotá,SMB,2023-04-04,PSE,Pagado,2024-07-19,3.0
O003994,654,2025-03-29,Online,460.89,Barranquilla,Mid-Market,2024-02-22,Tarjeta,Pagado,2025-04-06,8.0
O003995,892,2025-06-23,Fuerza Comercial,210.32,Barranquilla,Enterprise,2022-08-21,Transferencia,Pendiente,2025-06-23,0.0
O003996,667,2024-09-23,Fuerza Comercial,366.17,Cali,SMB,2022-12-10,Tarjeta,Pagado,2024-09-26,3.0
O003997,567,2024-04-21,Online,325.11,Cali,SMB,2022-02-04,Transferencia,Pagado,2024-04-26,5.0
O003998,106,2024-08-21,Online,458.47,Cali,Mid-Market,2022-02-27,Tarjeta,Pagado,2024-08-26,5.0
O003999,472,2025-04-26,Fuerza Comercial,323.57,Bucaramanga,Mid-Market,2023-02-13,Tarjeta,Pagado,2025-05-03,7.0
O004000,132,2025-03-14,Fuerza Comercial,210.55,Barranquilla,SMB,2023-03-19,Transferencia,Pagado,2025-03-15,1.0
O004001,1195,2025-03-06,Fuerza Comercial,172.44,Bucaramanga,SMB,2025-01-05,Tarjeta,Pagado,2025-03-09,3.0
O004002,911,2025-07-10,Fuerza Comercial,77.55,Barranquilla,SMB,2024-06-09,Tarjeta,Pagado,2025-07-13,3.0
O004003,406,2024-12-08,Online,507.88,Medellín,SMB,2025-04-27,PSE,Pagado,2024-12-13,5.0
O004004,75,2025-05-04,Online,365.13,Medellín,SMB,2024-02-15,Tarjeta,Pagado,2025-05-08,4.0
O004005,880,2025-07-25,Partners,269.58,Bucaramanga,SMB,2023-08-19,Transferencia,Pagado,2025-08-03,9.0
O004006,662,2025-04-02,Online,280.61,Bogotá,SMB,2022-11-27,Efectivo,Pagado,2025-04-05,3.0
O004007,976,2024-07-19,Partners,259.44,Medellín,Enterprise,2022-01-21,Tarjeta,Pagado,2024-07-28,9.0
O004008,1047,2025-06-10,Online,321.98,Bucaramanga,Enterprise,2025-01-10,Tarjeta,Pendiente,2025-06-16,6.0
O004009,423,2025-03-05,Partners,380.78,Bucaramanga,SMB,2022-05-15,Transferencia,Pagado,2025-03-06,1.0
O004010,934,2024-08-22,Online,291.25,Bucaramanga,SMB,2023-01-02,Tarjeta,Pagado,2024-08-27,5.0
O004011,1107,2024-02-25,Online,251.25,Medellín,Mid-Market,2022-12-21,PSE,Pagado,2024-02-25,0.0
O004012,1095,2024-11-24,Partners,352.53,Medellín,SMB,2022-11-28,Tarjeta,Pagado,2024-11-29,5.0
O004013,545,2024-06-02,Fuerza Comercial,136.82,Bogotá,SMB,2022-07-01,Tarjeta,Pagado,2024-06-11,9.0
O004014,392,2024-02-23,Partners,476.53,Bucaramanga,Enterprise,2024-10-18,PSE,Pendiente,2024-03-02,8.0
O004015,586,2024-05-19,Online,828.22,Bucaramanga,Mid-Market,2024-03-12,,,,
O004016,842,2024-01-09,Fuerza Comercial,316.27,Barranquilla,Mid-Market,2022-01-20,Efectivo,Pagado,2024-01-17,8.0
O004017,702,2025-01-27,Fuerza Comercial,509.23,Medellín,SMB,2023-12-11,Tarjeta,Pagado,2025-01-28,1.0
O004018,385,2024-09-08,Online,251.47,Bogotá,SMB,2024-01-16,PSE,Pagado,2024-09-12,4.0
O004019,969,2024-04-08,Online,457.88,Barranquilla,Enterprise,2024-07-07,Efectivo,Pagado,2024-04-12,4.0
O004020,324,2025-02-12,Online,281.66,Bucaramanga,Enterprise,2022-04-01,Tarjeta,Pagado,2025-02-17,5.0
O004021,118,2025-05-30,Online,243.82,Medellín,SMB,2022-10-06,Tarjeta,Pagado,2025-06-01,2.0
O004022,339,2025-05-06,Online,769.26,Cali,SMB,2022-05-11,Efectivo,Pagado,2025-05-12,6.0
O004023,1064,2025-09-15,Fuerza Comercial,192.25,Barranquilla,Mid-Market,2023-10-06,Efectivo,Pendiente,2025-09-21,6.0
O004024,105,2024-12-06,Fuerza Comercial,352.54,Bucaramanga,SMB,2022-05-25,Efectivo,Pagado,2024-12-08,2.0
O004025,593,2025-12-27,Partners,256.13,Cali,SMB,2023-01-22,Transferencia,Pagado,2026-01-03,7.0
O004026,35,2024-10-27,Online,860.87,Bogotá,SMB,2025-06-13,Tarjeta,Pagado,2024-10-27,0.0
O004027,643,2025-05-21,Online,90.42,Barranquilla,Mid-Market,2023-08-09,Transferencia,Pagado,2025-05-30,9.0
O004028,223,2024-04-08,Online,382.66,Medellín,Enterprise,2024-04-09,Transferencia,Pagado,2024-04-11,3.0
O004029,119,2024-08-24,Fuerza Comercial,343.06,Bogotá,SMB,2024-08-04,Efectivo,Pendiente,2024-09-01,8.0
O004030,655,2025-12-16,Online,457.61,Cali,Mid-Market,2023-11-21,Tarjeta,Pagado,2025-12-22,6.0
O004031,740,2025-12-28,Fuerza Comercial,308.12,Bogotá,SMB,2024-02-29,Efectivo,Pagado,2025-12-28,0.0
O004032,139,2024-08-12,Online,301.32,Barranquilla,Mid-Market,2025-02-04,Tarjeta,Pagado,2024-08-16,4.0
O004033,1017,2025-03-16,Partners,1008.44,Medellín,Mid-Market,2022-07-17,Tarjeta,Pagado,2025-03-20,4.0
O004034,305,2024-02-17,Online,362.35,Barranquilla,SMB,2024-07-15,Transferencia,Pagado,2024-02-18,1.0
O004035,445,2024-04-03,Online,850.01,Medellín,Enterprise,2022-05-23,Tarjeta,Pagado,2024-04-03,0.0
O004036,551,2025-06-29,Online,410.33,Bogotá,SMB,2022-04-01,Efectivo,Pagado,2025-07-01,2.0
O004037,584,2025-11-27,Online,357.74,Bogotá,Enterprise,2023-03-14,Tarjeta,Pagado,2025-12-02,5.0
O004038,638,2024-05-24,Fuerza Comercial,252.37,Bucaramanga,SMB,2023-05-05,Transferencia,Pendiente,2024-05-30,6.0
O004039,722,2024-09-20,Online,380.78,Bucaramanga,SMB,2025-01-13,PSE,Pagado,2024-09-22,2.0
O004040,969,2024-07-19,Partners,397.28,Barranquilla,Enterprise,2024-07-07,Tarjeta,Pendiente,2024-07-20,1.0
O004041,635,2024-06-27,Fuerza Comercial,577.51,Bogotá,Mid-Market,2023-05-30,PSE,Pendiente,2024-06-29,2.0
O004042,815,2025-06-11,Online,304.78,Bucaramanga,SMB,2025-06-21,PSE,Pagado,2025-06-20,9.0
O004043,536,2024-01-02,Online,212.31,Barranquilla,SMB,2023-04-04,Transferencia,Pagado,2024-01-11,9.0
O004044,170,2025-06-27,Online,235.96,Bucaramanga,SMB,2025-05-02,Transferencia,Pagado,2025-06-27,0.0
O004045,10,2024-01-10,Online,454.37,Cali,SMB,2022-11-24,PSE,Pagado,2024-01-13,3.0
O004046,1009,2024-12-18,Online,213.2,Barranquilla,SMB,2024-11-15,PSE,Pagado,2024-12-26,8.0
O004047,150,2024-09-18,Partners,381.07,Medellín,SMB,2023-11-11,Tarjeta,Pagado,2024-09-22,4.0
O004048,811,2025-01-10,Fuerza Comercial,301.69,Bogotá,SMB,2022-07-23,Tarjeta,Pagado,2025-01-14,4.0
O004049,1135,2024-02-23,Online,1460.38,Medellín,Mid-Market,2025-06-21,Tarjeta,Pagado,2024-02-28,5.0
O004050,848,2025-02-15,Online,691.02,Barranquilla,Enterprise,2023-11-11,PSE,Pagado,2025-02-23,8.0
O004051,406,2024-07-06,Online,414.07,Medellín,SMB,2025-04-27,Transferencia,Pagado,2024-07-10,4.0
O004052,682,2025-08-23,Fuerza Comercial,295.69,Bogotá,Enterprise,2024-04-30,Tarjeta,Pagado,2025-08-30,7.0
O004053,356,2025-07-07,Fuerza Comercial,583.84,Barranquilla,SMB,2024-02-17,Transferencia,Pagado,2025-07-12,5.0
O004054,55,2024-08-28,Fuerza Comercial,187.58,Barranquilla,SMB,2024-03-31,Tarjeta,Pagado,2024-08-30,2.0
O004055,387,2025-05-20,Online,338.32,Barranquilla,SMB,2024-03-21,Efectivo,Pagado,2025-05-23,3.0
O004056,209,2024-11-05,Fuerza Comercial,474.22,Cali,SMB,2025-04-27,Tarjeta,Pendiente,2024-11-12,7.0
O004057,154,2025-12-17,Online,496.59,Bogotá,SMB,2022-04-23,Tarjeta,Pagado,2025-12-25,8.0
O004058,15,2024-07-02,Partners,737.53,Bogotá,Mid-Market,2022-01-13,PSE,Pendiente,2024-07-02,0.0
O004059,1026,2024-10-05,Online,359.4,Bucaramanga,Mid-Market,2024-08-31,Tarjeta,Pagado,2024-10-09,4.0
O004060,148,2024-09-28,Fuerza Comercial,902.66,Bucaramanga,SMB,2022-03-18,Transferencia,Pagado,2024-10-03,5.0
O004061,208,2024-10-02,Online,413.03,Cali,Enterprise,2024-03-19,Transferencia,Pagado,2024-10-04,2.0
O004062,497,2025-08-15,Fuerza Comercial,533.51,Cali,Mid-Market,2024-08-07,Transferencia,Pagado,2025-08-17,2.0
O004063,912,2025-06-18,Fuerza Comercial,451.89,Medellín,SMB,2022-04-09,Tarjeta,Pagado,2025-06-19,1.0
O004064,486,2024-04-14,Fuerza Comercial,260.95,Barranquilla,Mid-Market,2022-09-29,Tarjeta,Pagado,2024-04-21,7.0
O004065,398,2025-10-07,Online,456.29,Bucaramanga,SMB,2025-04-18,PSE,Pagado,2025-10-08,1.0
O004066,436,2024-12-22,Online,822.37,Cali,Mid-Market,2023-12-19,Tarjeta,Pagado,2024-12-22,0.0
O004067,387,2025-06-04,Online,949.06,Barranquilla,SMB,2024-03-21,Tarjeta,Pagado,2025-06-10,6.0
O004068,1130,2024-05-03,Partners,434.86,Bogotá,SMB,2024-05-31,Transferencia,Pagado,2024-05-03,0.0
O004069,727,2024-08-14,Fuerza Comercial,406.34,Barranquilla,SMB,2025-06-27,PSE,Pagado,2024-08-16,2.0
O004070,117,2024-02-09,Online,136.88,Bucaramanga,Enterprise,2024-10-02,Tarjeta,Pagado,2024-02-09,0.0
O004071,72,2025-02-25,Partners,802.15,Bucaramanga,SMB,2023-09-06,Efectivo,Pagado,2025-02-25,0.0
O004072,207,2024-02-10,Fuerza Comercial,399.19,Bucaramanga,SMB,2022-07-13,,,,
O004073,974,2024-02-22,Fuerza Comercial,486.55,Barranquilla,SMB,2023-05-02,Transferencia,Pagado,2024-02-24,2.0
O004074,91,2024-08-16,Online,98.11,Barranquilla,SMB,2025-05-17,Tarjeta,Pagado,2024-08-25,9.0
O004075,472,2024-07-20,Online,210.89,Bucaramanga,Mid-Market,2023-02-13,Tarjeta,Pagado,2024-07-29,9.0
O004076,496,2024-09-23,Online,1269.63,Bogotá,SMB,2025-03-04,Efectivo,Pendiente,2024-09-24,1.0
O004077,5,2024-10-13,Fuerza Comercial,333.13,Bucaramanga,Mid-Market,2024-05-19,Tarjeta,Pagado,2024-10-13,0.0
O004078,1111,2024-01-14,Online,274.92,Bucaramanga,SMB,2024-11-02,,,,
O004079,213,2024-08-01,Online,438.06,Bogotá,Mid-Market,2024-09-27,Tarjeta,Pagado,2024-08-04,3.0
O004080,557,2025-01-06,Fuerza Comercial,232.6,Bogotá,SMB,2024-12-12,PSE,Pendiente,2025-01-12,6.0
O004081,592,2024-12-22,Online,433.51,Bogotá,SMB,2022-02-12,Tarjeta,Pagado,2024-12-29,7.0
O004082,352,2024-12-22,Fuerza Comercial,258.27,Cali,SMB,2023-05-04,Tarjeta,Pendiente,2024-12-31,9.0
O004083,328,2025-11-25,Online,326.89,Bucaramanga,Mid-Market,2025-02-06,Tarjeta,Pagado,2025-11-29,4.0
O004084,16,2025-11-18,Partners,510.3,Barranquilla,SMB,2022-12-14,Tarjeta,Pagado,2025-11-19,1.0
O004085,726,2024-03-13,Online,266.84,Medellín,Enterprise,2024-10-16,Tarjeta,Pagado,2024-03-13,0.0
O004086,263,2025-08-10,Fuerza Comercial,379.77,Bucaramanga,SMB,2024-07-24,Tarjeta,Pagado,2025-08-19,9.0
O004087,463,2024-04-13,Fuerza Comercial,658.06,Bucaramanga,Mid-Market,2023-02-09,PSE,Pagado,2024-04-22,9.0
O004088,1096,2024-03-11,Online,262.74,Barranquilla,Enterprise,2025-06-08,Tarjeta,Pagado,2024-03-16,5.0
O004089,1060,2024-09-17,Online,394.85,Medellín,Enterprise,2024-10-13,Tarjeta,Pagado,2024-09-19,2.0
O004090,220,2024-03-24,Fuerza Comercial,489.76,Barranquilla,Enterprise,2024-05-08,Transferencia,Pagado,2024-04-02,9.0
O004091,502,2025-03-26,Partners,671.93,Bucaramanga,Mid-Market,2025-01-21,Tarjeta,Pagado,2025-03-30,4.0
O004092,943,2025-01-26,Fuerza Comercial,116.07,Barranquilla,SMB,2024-07-28,Efectivo,Pagado,2025-02-04,9.0
O004093,1074,2025-01-31,Online,495.04,Barranquilla,SMB,2023-01-30,Efectivo,Pagado,2025-02-07,7.0
O004094,288,2025-01-19,Fuerza Comercial,535.23,Cali,SMB,2023-07-03,Transferencia,Pagado,2025-01-23,4.0
O004095,179,2024-09-05,Fuerza Comercial,608.3,Barranquilla,SMB,2023-06-30,Tarjeta,Pagado,2024-09-08,3.0
O004096,312,2024-01-24,Online,276.78,Cali,SMB,2023-09-19,Transferencia,Pagado,2024-01-31,7.0
O004097,122,2025-07-14,Online,339.59,Bucaramanga,SMB,2022-05-30,Tarjeta,Pagado,2025-07-19,5.0
O004098,1155,2025-07-02,Fuerza Comercial,530.54,Cali,Mid-Market,2022-10-14,PSE,Pagado,2025-07-09,7.0
O004099,199,2025-12-19,Partners,261.76,Bogotá,Enterprise,2022-04-17,Tarjeta,Pagado,2025-12-20,1.0
O004100,1008,2024-07-13,Fuerza Comercial,317.2,Barranquilla,SMB,2023-03-02,Efectivo,Pagado,2024-07-14,1.0
O004101,1042,2024-09-25,Online,350.27,Bogotá,SMB,2022-06-23,Transferencia,Pagado,2024-09-25,0.0
O004102,954,2025-12-17,Fuerza Comercial,1362.5,Medellín,SMB,2022-03-13,Tarjeta,Pagado,2025-12-23,6.0
O004103,258,2025-05-12,Partners,1197.77,Barranquilla,SMB,2022-02-11,Transferencia,Pagado,2025-05-15,3.0
O004104,985,2025-03-19,Online,519.57,Bucaramanga,Mid-Market,2023-06-17,Efectivo,Pagado,2025-03-21,2.0
O004105,1004,2025-05-14,Fuerza Comercial,461.84,Medellín,Enterprise,2022-11-23,Tarjeta,Pagado,2025-05-22,8.0
O004106,737,2025-08-08,Fuerza Comercial,560.98,Cali,Mid-Market,2025-01-26,Efectivo,Pagado,2025-08-15,7.0
O004107,633,2024-09-23,Online,225.11,Medellín,SMB,2024-10-31,PSE,Pagado,2024-09-24,1.0
O004108,196,2025-08-21,Fuerza Comercial,174.34,Barranquilla,Enterprise,2022-09-11,Tarjeta,Pagado,2025-08-30,9.0
O004109,513,2024-09-12,Online,696.47,Bucaramanga,Enterprise,2025-01-18,Tarjeta,Pagado,2024-09-12,0.0
O004110,679,2025-06-18,Fuerza Comercial,428.95,Barranquilla,SMB,2024-05-28,Transferencia,Pagado,2025-06-21,3.0
O004111,291,2025-11-25,Partners,507.79,Barranquilla,SMB,2022-03-08,Tarjeta,Pagado,2025-12-04,9.0
O004112,263,2025-09-02,Fuerza Comercial,325.11,Bucaramanga,SMB,2024-07-24,Efectivo,Pagado,2025-09-07,5.0
O004113,696,2024-07-07,Online,300.44,Medellín,Mid-Market,2022-06-07,PSE,Pendiente,2024-07-16,9.0
O004114,493,2024-07-26,Online,319.25,Cali,SMB,2022-10-19,Tarjeta,Pagado,2024-07-27,1.0
O004115,499,2024-04-08,Online,395.98,Bogotá,Mid-Market,2024-07-19,PSE,Pagado,2024-04-17,9.0
O004116,984,2024-09-08,Online,148.79,Medellín,SMB,2025-01-05,Tarjeta,Pagado,2024-09-10,2.0
O004117,831,2024-11-27,Fuerza Comercial,555.64,Cali,SMB,2022-08-06,Transferencia,Pagado,2024-12-02,5.0
O004118,576,2025-12-18,Online,853.79,Barranquilla,SMB,2024-04-06,Tarjeta,Pagado,2025-12-24,6.0
O004119,441,2025-11-22,Fuerza Comercial,217.18,Bucaramanga,SMB,2023-04-06,Transferencia,Pagado,2025-11-30,8.0
